trial_number,timestamp,batch_size,gamma,G,beta,num_bins,embedding_k,embedding_k1,pred_lr,impu_lr,prop_lr,dis_lr,lamb_pred,lamb_imp,lamb_prop,dis_lamb,abc_model_name,mse,mae,auc,ndcg_5,precision_5,recall_5,f1_5,ndcg_10,precision_10,recall_10,f1_10,ndcg,precision,recall,f1,training_time
10,2025-07-26 22:37:33,128,0.19885658277183343,6,0.02295372028813579,5,8,4,0.007408197858095348,0.00802003667617014,0.009461304299972375,0.0050307190991571455,0.00012318470814714756,0.055450920245640675,2.9980140794827794,6.10158754661839,mlp,0.23080821145189767,0.4755618170417588,0.7139990132690567,0.6541670483599383,0.5282758620689655,0.4544666205442067,0.4885995059685685,0.7057986239928086,0.44758620689655176,0.7000454622006346,0.5460474846045595,0.6541670483599383,0.5282758620689655,0.4544666205442067,0.4885995059685685,28.138240575790405
11,2025-07-26 22:37:58,128,0.19645565085973757,6,0.04741168065661191,5,8,4,0.007659932000036177,0.007922557395469836,0.008497746275351084,0.00503317947790093,9.643099575554517e-05,0.0322177762606881,7.236402727243963,6.191699367020615,mlp,0.22837766907216,0.47224693873190676,0.7224050754779574,0.6367760182382305,0.5186206896551724,0.43495662862042167,0.47311844017669363,0.6996048007551098,0.45103448275862074,0.7022879706500396,0.5492932018336503,0.6367760182382305,0.5186206896551724,0.43495662862042167,0.47311844017669363,24.99973750114441
12,2025-07-26 22:38:23,128,0.19889622376901556,6,0.05354815456599375,5,8,4,0.007396491634092078,0.007814751504422667,0.008458064374436077,0.0050218436006151165,0.00013224656550158578,0.03297032184865409,8.958422904436526,6.146077589763903,mlp,0.23239336482242579,0.4782946932033218,0.719619841798263,0.6388491121108896,0.5255172413793103,0.4408450696812766,0.47947168933008905,0.6979454497944683,0.45241379310344826,0.7047205763585074,0.5510601317229008,0.6388491121108896,0.5255172413793103,0.4408450696812766,0.47947168933008905,25.081742525100708
13,2025-07-26 22:38:35,128,0.1580130443590455,6,0.011036848722471076,5,8,4,0.007335366044880176,0.008326075591964414,0.009752540291746289,0.005439323077094064,0.016028080533165512,0.0365547697920363,8.77418224475519,5.3196568861048625,mlp,0.249999843653843,0.4999998436020366,0.5051231132443883,0.4601891401532662,0.38827586206896547,0.31368271096719375,0.3470159912432421,0.5545421960010268,0.39344827586206893,0.6078399474089129,0.477691784942535,0.4601891401532662,0.38827586206896547,0.31368271096719375,0.3470159912432421,11.84853720664978
14,2025-07-26 22:38:54,128,0.1666489170614938,6,0.028800131743720002,10,8,4,0.007955253928128214,0.008618829433949812,0.00815747296676278,0.005522628117757205,4.512947206955889e-05,1.973813451286889e-07,0.899094141994238,7.352598433413558,mlp,0.3253635852905382,0.49436080750059896,0.5133525730401289,0.46193731386501424,0.40827586206896554,0.2937035043500561,0.34163981782797326,0.5619066531677493,0.4113793103448276,0.6180277959588305,0.4939617123654862,0.46193731386501424,0.40827586206896554,0.2937035043500561,0.34163981782797326,18.920549869537354
15,2025-07-26 22:39:08,128,0.17030927649083924,6,0.08662648169520921,20,16,4,0.006724109413172311,0.007353998295123556,0.007985609154746004,0.006643209667625977,0.0007453203864290698,0.2959475525122763,1.3265634044149668,4.1210937141530515,mlp,0.24999812109654884,0.4999981188697034,0.5477073004943708,0.49994811500337705,0.4372413793103448,0.33064160456401837,0.3765422447767401,0.5797077285505491,0.4124137931034483,0.6243919490471215,0.4967330747139745,0.49994811500337705,0.4372413793103448,0.33064160456401837,0.3765422447767401,13.549422264099121
16,2025-07-26 22:39:25,128,0.14581351284766203,6,0.02430641151756154,5,8,4,0.006810733654593418,0.005985764729438576,0.009943316682167866,0.005439742352751008,0.04117774802734729,0.002823330562315097,0.005281898796458893,5.328210419448196,mlp,0.2499996260439645,0.49999959967901997,0.5083901128940835,0.4908164575086927,0.4144827586206897,0.32722365278399757,0.36572034488683647,0.5739111605047973,0.3989655172413793,0.6180382261416744,0.4849066528453967,0.4908164575086927,0.4144827586206897,0.32722365278399757,0.36572034488683647,17.310286283493042
17,2025-07-26 22:39:38,256,0.1838289071417465,6,0.09194401740613557,5,8,4,0.007880845472318246,0.007873863693455278,0.009075083489685087,0.008237685357019705,0.00043009850247246843,0.010556812016126424,6.0640735105978587e-05,2.710352305597917,logistic_regression,0.24572847202347678,0.4947044571604708,0.5976105799828173,0.5192988144545511,0.44620689655172424,0.35422509961303067,0.3949309451305902,0.5986220779752761,0.4151724137931035,0.6414390877321912,0.5040789617954861,0.5192988144545511,0.44620689655172424,0.35422509961303067,0.3949309451305902,12.95950984954834
18,2025-07-26 22:40:06,128,0.1804804685536312,6,0.05483954421612981,10,16,4,0.008562746151243828,0.008856370299972325,0.007985824664856719,0.005024318137300124,2.0369160542976978e-05,0.291208688198579,1.907305738498877,7.912795732172841,mlp,0.22438810189497413,0.4609790374508834,0.7060371153121928,0.6329967258596829,0.5110344827586206,0.43108362423017593,0.4676666233245409,0.6960111369302966,0.4472413793103448,0.70314261409089,0.546729569225165,0.6329967258596829,0.5110344827586206,0.43108362423017593,0.4676666233245409,27.341222524642944
19,2025-07-26 22:40:22,128,0.021068818944164958,4,0.01961715652352689,20,8,4,0.007648489248661233,0.006979032269203348,0.008756479192149782,0.005625058009209564,0.4101558753731107,0.00011195541399542137,0.11057049895002025,9.693683763849277,mlp,0.24999996943887545,0.4999999694333508,0.5025150619529385,0.43642966233396346,0.3786206896551724,0.30177024603748737,0.33585532281028346,0.5394916701242717,0.39448275862068966,0.6087536792709206,0.4787362612625367,0.43642966233396346,0.3786206896551724,0.30177024603748737,0.33585532281028346,16.842201709747314
20,2025-07-26 22:40:33,256,0.14035317140279752,6,0.05048306833505064,5,8,4,0.006831057108421927,0.007855875871282718,0.00507406876013975,0.006505159447991152,0.003028463688282156,0.33860850864739667,0.02133363593830813,6.241558005191319,logistic_regression,0.2498753273905668,0.49985812227402265,0.5206126044825115,0.48004392025086107,0.4117241379310345,0.3161928158048848,0.3576897442465176,0.5692120226899013,0.40586206896551724,0.6235953127332439,0.4917030822693603,0.48004392025086107,0.4117241379310345,0.3161928158048848,0.3576897442465176,10.611449003219604
21,2025-07-26 22:40:59,128,0.18176550570611522,6,0.011216210917288832,10,16,4,0.008453123735566725,0.008627435646734873,0.007934171650103121,0.005084139332118706,8.24538471656169e-06,0.32477037560977895,3.530820976523371,7.824985802456705,mlp,0.22903928334987494,0.4658660374355005,0.6869397923998519,0.5983820901144769,0.4937931034482758,0.39659512422443455,0.439888873452679,0.6618008704046097,0.4389655172413793,0.6669789980134808,0.5294673951787797,0.5983820901144769,0.4937931034482758,0.39659512422443455,0.439888873452679,25.650715351104736
22,2025-07-26 22:41:30,128,0.18394639487429548,6,0.04623776295228832,10,16,4,0.007192418432603759,0.009076366492195322,0.009330038358988192,0.0053057405761779055,3.6114025593074196e-05,0.007834607642918278,0.424585936598165,4.5797930994540845,mlp,0.22272943973677983,0.4566316815735451,0.7045474493082444,0.6325588451804712,0.5117241379310346,0.43870615495615495,0.4724102980093537,0.6924797922942205,0.4434482758620689,0.6983654085378223,0.5424509104575523,0.6325588451804712,0.5117241379310346,0.43870615495615495,0.4724102980093537,30.921672582626343
23,2025-07-26 22:41:58,128,0.15639462339768198,6,0.14202083137533056,10,16,4,0.0063974858895313345,0.00913226667500145,0.009389387384997847,0.005371795331222517,0.00017201660105073464,0.007460325146010011,0.2752507580282953,4.2655986826430885,mlp,0.22397812517407178,0.4658249390359711,0.7334890759759627,0.6485078475528478,0.5255172413793103,0.44347734162389335,0.48102433857186566,0.7101755842718752,0.45689655172413796,0.7158649396580431,0.5577881348141571,0.6485078475528478,0.5255172413793103,0.44347734162389335,0.48102433857186566,28.255682945251465
24,2025-07-26 22:42:20,128,0.09965442700706095,4,0.1376157037217589,10,16,8,0.006237605045061271,0.009167857384303148,0.009434419218554573,0.006826593742438845,0.07189445553776097,0.004711419663156675,4.916798683109694e-06,2.3765764866587222,logistic_regression,0.2499997396100843,0.49999973949301857,0.5121513479780907,0.46044787642911433,0.3917241379310345,0.30744869594007523,0.3445073078950563,0.5547840338281104,0.39586206896551723,0.6162948545707166,0.48207496397060956,0.46044787642911433,0.3917241379310345,0.30744869594007523,0.3445073078950563,22.036937952041626
25,2025-07-26 22:42:31,256,0.04399252473286086,6,0.14184752987313656,10,16,4,0.00657742637450766,0.009132334422389152,0.00992371156742083,0.00999547866903033,0.00031985745772809083,0.00015542751394159065,0.006831253124904476,4.298318180894612,mlp,0.25467279512445584,0.4931924032336422,0.5368820655464641,0.5131245593951211,0.44,0.3546895968016658,0.3927657370143789,0.5833781636857223,0.40793103448275864,0.6237546648753545,0.4932682228015004,0.5131245593951211,0.44,0.3546895968016658,0.3927657370143789,11.146139144897461
26,2025-07-26 22:42:50,128,0.15452651100203116,6,0.1370407913474153,10,16,4,0.005052709987073998,0.00992269686312281,0.009319640403892285,0.008574911884893528,0.002662798649814028,0.0005566696889607442,0.0002376921119741272,4.736203013192009,mlp,0.24999386675412055,0.49999382445781393,0.5341904011803653,0.49939420570811704,0.4262068965517241,0.33371960893512614,0.3743351437691269,0.5896619005829244,0.4148275862068966,0.6383264532402464,0.5028617123258934,0.49939420570811704,0.4262068965517241,0.33371960893512614,0.3743351437691269,19.01270580291748
27,2025-07-26 22:43:12,128,0.12157469125005416,8,0.07235427899358392,10,16,8,0.005865691972697895,0.008197332335792208,0.00892794413385234,0.0062719959573304335,7.002683402980786e-07,3.0660218324689744e-07,0.3391082831384984,3.309228628524209,logistic_regression,0.3519964366943689,0.4895227242122754,0.515111734133235,0.498947478768311,0.43655172413793103,0.3420032984257122,0.3835364881392163,0.5824257270154822,0.41551724137931034,0.6366242378311344,0.5028379782105123,0.498947478768311,0.43655172413793103,0.3420032984257122,0.3835364881392163,21.670883178710938
28,2025-07-26 22:43:29,256,0.133853924262142,4,0.38410174787102236,10,16,16,0.0071805607497276635,0.0050370606448039345,0.007614199453762792,0.007139035681349835,0.00021820369086990876,3.3003734283430895e-05,0.10634669813511928,5.09118128750128,mlp,0.23988447714784017,0.4449811884298407,0.6530780437672397,0.6121279249329519,0.5096551724137931,0.4223294186656255,0.4619011403099574,0.6757327801080141,0.44482758620689655,0.6893269661373109,0.5407228667740209,0.6121279249329519,0.5096551724137931,0.4223294186656255,0.4619011403099574,17.188414573669434
29,2025-07-26 22:43:58,64,0.09901298279667016,2,0.15005208571866638,20,16,8,0.006432727636043382,0.009991690602552053,0.008445505518225397,0.005749525701065738,3.1647035644275,0.002435339617846516,0.01990015937264978,2.1401196215861464,logistic_regression,0.25,0.5,0.5,0.44660611876587275,0.3806896551724138,0.303651324728911,0.33783427121480786,0.5462021345887261,0.39344827586206893,0.608031183376011,0.4777508286623652,0.44660611876587275,0.3806896551724138,0.303651324728911,0.33783427121480786,28.243984699249268
30,2025-07-26 22:44:25,128,0.011239373636076216,8,0.1894829054899468,10,16,4,0.005402871602290446,0.009234401746096983,0.005697999933347,0.009258350354091421,2.4265956591524602e-05,0.010489133796400998,0.0002908396015793668,3.1813832374866924,mlp,0.26078012420831354,0.4732668593537929,0.5867492899171719,0.5033513179238549,0.4379310344827586,0.3323287105614692,0.377890852899625,0.5898122065962567,0.4186206896551724,0.6354737695254936,0.5047412313756208,0.5033513179238549,0.4379310344827586,0.3323287105614692,0.377890852899625,27.651203393936157
31,2025-07-26 22:44:56,128,0.04875455650959004,6,0.1055501356418369,10,16,4,0.006161511510440874,0.008998256680014822,0.009604265834570233,0.007887263758890541,0.00023678492770676674,0.07858964281335483,5.292667708939056e-06,5.800459092384014,mlp,0.24361164777036504,0.45841378943496863,0.6443296995961052,0.5195195152011481,0.45310344827586196,0.3669416263812816,0.40549604251650473,0.6111458882713354,0.4337931034482759,0.6733310559172628,0.52764880239239,0.5195195152011481,0.45310344827586196,0.3669416263812816,0.40549604251650473,30.192583084106445
32,2025-07-26 22:45:30,128,0.10835832929847372,6,0.041482999854133715,10,4,4,0.007008590829117308,0.008099568693451215,0.009166534121718627,0.005305980572663446,7.16054232472814e-05,0.013163335866156929,1.1123788780806945e-07,0.17751965038822348,mlp,0.23921905374013241,0.4488650641572694,0.6569982886868513,0.5891596748927105,0.4937931034482759,0.4124164484940347,0.4494510073933754,0.6568257172087967,0.4417241379310345,0.6858329027294545,0.5373545404770812,0.5891596748927105,0.4937931034482759,0.4124164484940347,0.4494510073933754,34.56178593635559
33,2025-07-26 22:45:40,256,0.0868875918804776,6,0.36550901352800985,15,16,8,0.005975383768414924,0.005724868311509428,0.008572850627192832,0.007176430272357184,3.30716284459681,0.001534807003059821,0.005490058402188809,4.571843254432106,mlp,0.24987763974803556,0.4998497202414377,0.5164677158802591,0.48297022575969917,0.41448275862068973,0.31581601827291483,0.35848422210744146,0.5729617013268331,0.40586206896551724,0.6237016814603021,0.4917361450421206,0.48297022575969917,0.41448275862068973,0.31581601827291483,0.35848422210744146,9.861483335494995
34,2025-07-26 22:46:10,64,0.16681812032073695,4,0.9159768736375221,10,16,16,0.006368671924418669,0.007505035289127025,0.006923971423549387,0.005913257488204374,0.00701628330639756,9.781958571136408e-07,0.3103230224938685,6.9208776663747775,mlp,0.24999999998715416,0.49999999998715416,0.49991155379964874,0.44660611876587275,0.3806896551724138,0.303651324728911,0.33783427121480786,0.5462021345887261,0.39344827586206893,0.608031183376011,0.4777508286623652,0.44660611876587275,0.3806896551724138,0.303651324728911,0.33783427121480786,29.787224054336548
35,2025-07-26 22:46:39,128,0.1318362887791255,2,0.26926552457220765,20,4,4,0.005607753700760086,0.009512082948212845,0.005009445652559121,0.006063289946918679,0.0014594840817014996,2.052626280316246,4.266780949134795e-05,9.078619391201054,logistic_regression,0.2293150423287258,0.46786073810453044,0.6862470121616908,0.6084960556075446,0.5013793103448276,0.40847883438400684,0.4501863009314489,0.6798237404462422,0.45206896551724146,0.6953572385468937,0.5479209493062082,0.6084960556075446,0.5013793103448276,0.40847883438400684,0.4501863009314489,29.239150762557983
36,2025-07-26 22:47:45,64,0.15513454842407476,6,0.0741197105574722,10,16,16,0.006567215580885501,0.008616230452866254,0.005719647450961917,0.005225750564438451,9.960402091531354e-07,0.0005101589015229347,0.07205295862027665,3.801626995511519,mlp,0.23968432611870844,0.4256593700303758,0.6739364610229679,0.649315554808386,0.5255172413793103,0.4570202929254653,0.48888115762925205,0.7065689574975669,0.44793103448275856,0.720027300285921,0.552284381851306,0.649315554808386,0.5255172413793103,0.4570202929254653,0.48888115762925205,65.2160415649414
37,2025-07-26 22:48:38,64,0.1607919379441151,8,0.06502343266205474,10,16,16,0.006597905231462269,0.008730102809340366,0.005854280680135716,0.005296657398916233,1.3285955670836572e-05,7.180765770674885,0.05021549097248328,1.1602689704618618,mlp,0.23693971661689903,0.4394612518820615,0.6629496063515777,0.6310274935048283,0.5110344827586206,0.4387207380741863,0.47212464967684564,0.6939736542632943,0.4468965517241379,0.7072810714190024,0.547717206743499,0.6310274935048283,0.5110344827586206,0.4387207380741863,0.47212464967684564,53.44417667388916
38,2025-07-26 22:49:09,128,0.1482131871111121,2,0.17320081315394198,15,4,8,0.009777610027244256,0.009449148102634282,0.009522275073631894,0.007484636439616255,1.428005758331552e-07,0.00038349010499549884,0.6663274323133791,3.9248859008564856,logistic_regression,0.2518622201489129,0.3961687559383402,0.692094804273875,0.6344189030124635,0.5213793103448275,0.44943585628930455,0.4827418541652522,0.6928994085558259,0.4468965517241379,0.7097291692981348,0.548449706162579,0.6344189030124635,0.5213793103448275,0.44943585628930455,0.4827418541652522,30.776219367980957
39,2025-07-26 22:49:25,256,0.1772885869468457,6,0.10867618951371287,10,16,4,0.005952025633762976,0.0065737428954374,0.009031366973203623,0.009390021524699156,8.794701301816399e-07,0.1233799141262551,0.2115214057420882,3.629293384006094,mlp,0.2284556594817881,0.45625627910003774,0.6790240024621875,0.5932935052373594,0.4889655172413794,0.404850556531591,0.4429501048114091,0.6654359173243242,0.43827586206896557,0.6861792709206503,0.5349005090083564,0.5932935052373594,0.4889655172413794,0.404850556531591,0.4429501048114091,15.825059413909912
40,2025-07-26 22:50:40,64,0.18897898471925478,2,0.4411825547516494,15,4,16,0.007041733667646529,0.007071245630309407,0.0053089962771334055,0.005243973631532631,3.6299096398037154e-06,3.317895835599219e-05,0.05366642329239108,5.594841318880703,mlp,0.3092710491224464,0.39624369789900876,0.6579889827932992,0.6082972927544203,0.49793103448275855,0.42888246332211843,0.4608346536585636,0.6759564305122431,0.44034482758620686,0.6993810595534734,0.5404261420419759,0.6082972927544203,0.49793103448275855,0.42888246332211843,0.4608346536585636,75.28942847251892
41,2025-07-26 22:51:07,128,0.154533958820717,6,0.24380102069723342,20,16,4,0.006438599523285475,0.008473686531684304,0.006466744363531272,0.006924683681908733,0.0001017448315358666,0.004872606499925205,1.9868176119195966,4.8377589964616945,mlp,0.22859303757817084,0.4719539101717287,0.7191302461646247,0.6452289679292615,0.5193103448275862,0.44766582555375656,0.4808339674889115,0.705350426214239,0.45241379310344826,0.7048252800839007,0.5510921396037836,0.6452289679292615,0.5193103448275862,0.44766582555375656,0.4808339674889115,26.30771541595459
42,2025-07-26 22:51:34,128,0.15143859515819932,6,0.258405619208969,20,16,4,0.006398008326700682,0.008480023922622202,0.006304083485639508,0.006308092981186031,3.0783398458337045e-05,0.0041299928772992765,1.4457933017733162,4.923089279713366,mlp,0.22554577062799835,0.4631356393440691,0.7036801932322321,0.6359167291798822,0.523448275862069,0.43606930904344693,0.4757801869730878,0.6954270867709795,0.45103448275862074,0.7056203949307397,0.5503095797897873,0.6359167291798822,0.523448275862069,0.43606930904344693,0.4757801869730878,27.24222731590271
43,2025-07-26 22:51:45,128,0.12566285379379646,4,0.036903663348810234,10,16,4,0.00899597262716798,0.005627725289791716,0.009382559538959162,0.00678091183510154,0.0006490593267533229,0.01631147312192487,2.4356378569845782,1.7911539088643926,logistic_regression,0.24990561067031536,0.4999047159763246,0.5797147721200564,0.5430780155676331,0.463448275862069,0.38270786206131036,0.4192259345100526,0.6092016983782282,0.42000000000000004,0.6438694255935635,0.5083803561671465,0.5430780155676331,0.463448275862069,0.38270786206131036,0.4192259345100526,11.331534385681152
44,2025-07-26 22:52:12,64,0.17159815605349032,8,0.21690115066965865,10,4,16,0.005595522708483296,0.009431654289460249,0.006539178590436487,0.0079211297172501,9.909746168686352,0.9024868367297112,0.6457428916443896,2.8771996676414995,mlp,0.25000000001284584,0.5000000000128458,0.4998200143988481,0.44598011258470943,0.38000000000000006,0.3025018994415546,0.33685099450081296,0.5460921706813024,0.39344827586206893,0.608031183376011,0.4777508286623652,0.44598011258470943,0.38000000000000006,0.3025018994415546,0.33685099450081296,27.01805019378662
45,2025-07-26 22:52:41,128,0.19084785675179444,6,0.6806739685358746,15,8,8,0.006090310620475562,0.009723588350955542,0.008888032356275551,0.005810096988671993,0.00015673307699466118,0.0008477568052098372,0.1720814326364439,0.6125430424506524,mlp,0.22468874381634163,0.459875525664217,0.6964099155633607,0.6464216053221259,0.5275862068965518,0.44702447456757805,0.48397570724903394,0.7046311226383579,0.4527586206896552,0.7089451353244457,0.552603914642488,0.6464216053221259,0.5275862068965518,0.44702447456757805,0.48397570724903394,28.94740104675293
46,2025-07-26 22:53:07,128,0.14067553317859743,6,0.014187605083949758,5,16,4,0.007316471587315391,0.00885656873022718,0.006023512183106956,0.005616867304883319,1.3958827185091316e-06,0.006348607969137263,0.06594969482594393,4.38426435424442,mlp,0.2252454797318211,0.44124884769151884,0.6902233213394486,0.5957947111065747,0.49310344827586206,0.4058118079238769,0.44521928059003074,0.6691349336243655,0.450344827586207,0.6922117824704033,0.5456779875691748,0.5957947111065747,0.49310344827586206,0.4058118079238769,0.44521928059003074,25.066412448883057
47,2025-07-26 22:53:38,256,0.1618080913915656,2,0.07607363562354766,5,8,4,0.005756144023744275,0.008279182719730913,0.007599724864516767,0.007476942579291888,2.9569005947815595e-07,2.36709914934578e-06,0.018726235428269664,6.584051368187559,logistic_regression,0.3238380117938227,0.43767672364181415,0.5953864721971545,0.5292705242575929,0.44620689655172413,0.3585975566579015,0.39763374128765205,0.6148730171897294,0.4244827586206896,0.6587251254492634,0.5162766308030409,0.5292705242575929,0.44620689655172413,0.3585975566579015,0.39763374128765205,31.324782133102417
48,2025-07-26 22:54:08,128,0.17467931795845348,6,0.11322276662856524,20,16,16,0.007570522247807311,0.007498059072514987,0.009681726665500347,0.00835145673820527,9.17008570814707e-05,0.026066800770931854,2.9458207565786965,3.5145693145858825,mlp,0.22678337676352522,0.4649902527132232,0.6809759086082996,0.6544520585032927,0.5255172413793104,0.4353434927141824,0.4761991061263004,0.7233475122156827,0.4586206896551724,0.7309259035983173,0.5636059047981422,0.6544520585032927,0.5255172413793104,0.4353434927141824,0.4761991061263004,29.987257957458496
49,2025-07-26 22:54:39,128,0.1734677491208363,6,0.11317404312247452,20,16,16,0.007599444182380881,0.007500878015123971,0.009996347265166614,0.008602724110726356,6.992061724269474e-05,0.035068872418112344,5.08309661622981,3.352449347210959,mlp,0.22503460046595405,0.4595678727668389,0.6891130557031269,0.6705756712661196,0.5393103448275863,0.4618505201694857,0.4975838988515275,0.7279223113897237,0.4579310344827587,0.7285175361037429,0.562368731721599,0.6705756712661196,0.5393103448275863,0.4618505201694857,0.4975838988515275,31.241266012191772
50,2025-07-26 22:55:06,128,0.18783240568298237,6,0.17082222664015145,20,16,16,0.008206291561650047,0.006913114933343073,0.009901345125707624,0.00895370348763667,8.886433674417506e-06,0.12943980787617324,5.5793668836992,2.813003454905286,mlp,0.23176733855448797,0.45330592055560087,0.6528189882295989,0.6349235692565267,0.5041379310344827,0.42870988685643857,0.4633744352052593,0.696314926649071,0.4403448275862069,0.6957056736367081,0.5393253109408915,0.6349235692565267,0.5041379310344827,0.42870988685643857,0.4633744352052593,26.616886138916016
51,2025-07-26 22:55:36,128,0.1747529544301489,6,0.11398441441959578,20,16,16,0.007598384982624308,0.006200276204563765,0.009680280019651464,0.008391874557418577,6.852237774790305e-05,0.018922430714000085,3.483985120380088,3.4624975439215953,mlp,0.2262738792131858,0.4607090811967721,0.680112422370335,0.6561620653266779,0.5213793103448277,0.43694355931424894,0.47544170931853474,0.7177314057692452,0.4517241379310345,0.7147875783220611,0.5535937584210063,0.6561620653266779,0.5213793103448277,0.43694355931424894,0.47544170931853474,30.358895778656006
