trial_number,timestamp,objective_value,epochs,prop_epochs,lr,prop_lr,batch_size,embedding_k,gamma,G,verbose,test_ratio,unbiased_test_ratio,seed,save_results,beta,bmse_weight,ece_weight,n_bins,ECE,BMSE,DR_Bias,DR_Variance,MSE,MAE
39,2025-07-28 20:51:09,,150,100,0.05,0.005,128,16,0.05,4,False,0.2,0.2,2024,,1,1.0,10.0,10,0.19770310819149017,1.1516932249069214,0.002570799784734845,2.6207380869891495e-05,0.077511265873909,0.20608825981616974
40,2025-07-28 20:54:13,,150,100,0.001,0.005,128,4,0.01,6,False,0.2,0.2,2024,,1,1.0,10.0,10,0.1979539692401886,1.0194523334503174,0.0023325448855757713,9.473759746470023e-06,0.029668476432561874,0.12520648539066315
41,2025-07-28 20:57:59,,150,100,0.001,0.005,128,4,0.01,6,False,0.2,0.2,2024,,1,1.0,10.0,10,0.19803962111473083,0.9638446569442749,0.006596283987164497,1.0898130312853027e-05,0.032821036875247955,0.1315782219171524
42,2025-07-28 21:01:04,,150,100,0.001,0.005,128,4,0.01,6,False,0.2,0.2,2024,,1,1.0,10.0,10,0.19814756512641907,1.0309582948684692,0.004621816799044609,9.75218335952377e-06,0.03031468577682972,0.1261313557624817
43,2025-07-28 21:04:08,,150,100,0.001,0.005,128,4,0.01,6,False,0.2,0.2,2024,,1,1.0,10.0,10,0.18365685641765594,0.6441004276275635,0.01081843115389347,5.914274424867472e-06,0.03054908476769924,0.12704429030418396
44,2025-07-28 21:07:41,,150,100,0.001,0.005,128,4,0.01,6,False,0.2,0.2,2024,,1,1.0,10.0,10,0.2018091231584549,1.1413989067077637,0.003325201803818345,1.2747924301947933e-05,0.03250431269407272,0.13066649436950684
45,2025-07-28 21:16:29,,150,100,0.001,0.005,128,32,0.01,6,False,0.2,0.2,2024,,1,1.0,10.0,10,0.21547254920005798,3.193574905395508,0.11232242733240128,0.00016594183398410678,0.17230884730815887,0.3187256157398224
46,2025-07-28 21:20:04,,150,100,0.001,0.005,128,8,0.01,6,False,0.2,0.2,2024,,0.5,1.0,10.0,10,0.1963384449481964,0.993742048740387,0.002626043511554599,1.780376987881027e-05,0.05497381091117859,0.16977955400943756
47,2025-07-28 21:21:34,,150,100,0.1,0.005,128,4,0.01,6,False,0.2,0.2,2024,,1,1.0,10.0,10,0.1871691197156906,0.8299148082733154,0.009748591110110283,1.2289600817894097e-05,0.05610082671046257,0.17369444668293
48,2025-07-28 21:24:52,,150,100,0.001,0.01,128,4,0.05,6,False,0.2,0.2,2024,,0.1,1.0,10.0,10,0.20180872082710266,1.1513407230377197,0.004208658821880817,1.1747237294912338e-05,0.03149722144007683,0.12858273088932037
49,2025-07-28 21:26:26,,150,100,0.05,0.005,128,4,0.01,8,False,0.2,0.2,2024,,1,1.0,10.0,10,0.1955948770046234,0.9810697436332703,0.004021541681140661,7.833710697013885e-06,0.028427882120013237,0.12598061561584473
50,2025-07-28 21:27:58,,150,100,0.05,0.1,128,16,0.01,8,False,0.2,0.2,2024,,5,1.0,10.0,10,0.20562107861042023,3.728250503540039,0.022456100210547447,6.086818757466972e-05,0.07577046751976013,0.20277392864227295
51,2025-07-28 21:29:39,,150,100,0.05,0.005,128,4,0.01,8,False,0.2,0.2,2024,,1,1.0,10.0,10,0.19922570884227753,1.127841591835022,0.00021275013568811119,9.543250598653685e-06,0.029928943142294884,0.1291358768939972
52,2025-07-28 21:31:16,,150,100,0.05,0.005,128,4,0.01,8,False,0.2,0.2,2024,,1,1.0,10.0,10,0.19792616367340088,1.0695158243179321,0.0013907679822295904,8.466870895063039e-06,0.028327452018857002,0.12569046020507812
53,2025-07-28 21:33:06,,150,100,0.05,0.005,128,4,0.01,8,False,0.2,0.2,2024,,1,1.0,10.0,10,0.19953230023384094,1.1405011415481567,0.00015660100325476378,9.538485755911097e-06,0.02901185117661953,0.12683404982089996
54,2025-07-28 21:34:50,,150,100,0.05,0.05,128,4,0.01,8,False,0.2,0.2,2024,,1,1.0,10.0,10,0.19336551427841187,1.0957121849060059,0.005954724736511707,8.595776307629421e-06,0.028499741107225418,0.12540678679943085
55,2025-07-28 21:36:15,,150,100,0.05,0.05,128,4,0.01,8,False,0.2,0.2,2024,,1,1.0,10.0,10,0.19755275547504425,1.1363483667373657,0.0019625218119472265,8.833088941173628e-06,0.028836924582719803,0.12582993507385254
56,2025-07-28 21:37:57,,150,100,0.05,0.05,128,4,0.01,8,False,0.2,0.2,2024,,1,1.0,10.0,10,0.19568395614624023,1.0838756561279297,0.0008182411547750235,8.965454981080256e-06,0.02874417044222355,0.1261279284954071
57,2025-07-28 21:38:52,,150,100,0.05,0.05,256,4,0.01,8,False,0.2,0.2,2024,,0.5,1.0,10.0,10,0.1925610899925232,1.032198429107666,0.010141806676983833,6.239835784072056e-06,0.025673145428299904,0.11880713701248169
58,2025-07-28 21:39:42,,150,100,0.05,0.05,256,4,0.01,8,False,0.2,0.2,2024,,0.5,1.0,10.0,10,0.2010347545146942,1.3471640348434448,0.0019162100506946445,1.1090556654380634e-05,0.025465816259384155,0.1178564503788948
59,2025-07-28 21:40:34,,150,100,0.05,0.05,256,4,0.01,8,False,0.2,0.2,2024,,0.5,1.0,10.0,10,0.19456201791763306,1.0090749263763428,0.008079057559370995,6.620115527766757e-06,0.025988643988966942,0.11981149762868881
60,2025-07-28 21:42:02,,150,100,0.05,0.05,256,32,0.01,8,False,0.2,0.2,2024,,0.5,1.0,10.0,10,0.19900351762771606,1.9185456037521362,0.030855955556035042,8.42820736579597e-05,0.11167274415493011,0.2497832477092743
61,2025-07-28 21:43:04,,150,100,0.05,0.05,256,4,0.01,8,False,0.2,0.2,2024,,0.5,1.0,10.0,10,0.20063847303390503,1.2272400856018066,0.0014517816016450524,1.0707969522627536e-05,0.027381669729948044,0.12175644934177399
62,2025-07-28 21:43:59,,150,100,0.05,0.05,256,4,0.01,8,False,0.2,0.2,2024,,0.5,1.0,10.0,10,0.1972781866788864,1.228320598602295,0.0021690602879971266,1.0551806553849019e-05,0.028703926131129265,0.1252245157957077
63,2025-07-28 21:44:53,,150,100,0.05,0.05,256,4,0.01,8,False,0.2,0.2,2024,,0.5,1.0,10.0,10,0.19114810228347778,1.000641942024231,0.009822799824178219,6.3360193962580524e-06,0.026490451768040657,0.1198224127292633
64,2025-07-28 21:45:47,,150,100,0.05,0.05,256,4,0.01,8,False,0.2,0.2,2024,,0.5,1.0,10.0,10,0.2002962827682495,1.2121796607971191,0.0026699218433350325,1.001906184683321e-05,0.025646286085247993,0.11843717098236084
65,2025-07-28 21:46:46,,150,100,0.05,0.05,256,4,0.01,8,False,0.2,0.2,2024,,0.5,1.0,10.0,10,0.19432440400123596,1.0391957759857178,0.0059094675816595554,7.211478077806532e-06,0.027111349627375603,0.12154853343963623
66,2025-07-28 21:47:41,,150,100,0.05,0.05,256,8,0.01,8,False,0.2,0.2,2024,,0.5,1.0,10.0,10,0.19952571392059326,1.282625436782837,0.0023721426259726286,1.5880874343565665e-05,0.03727816790342331,0.14062035083770752
67,2025-07-28 21:48:32,,150,100,0.05,0.05,256,4,0.2,8,False,0.2,0.2,2024,,0.5,1.0,10.0,10,0.19833452999591827,1.2004668712615967,3.475561607046984e-05,7.4056792982446495e-06,0.023741140961647034,0.11697928607463837
68,2025-07-28 21:49:31,,150,100,0.05,0.05,256,4,0.2,8,False,0.2,0.2,2024,,0.5,1.0,10.0,10,0.20020562410354614,1.4497761726379395,0.0027952471282333136,7.778706276440062e-06,0.024275077506899834,0.11779598146677017
69,2025-07-28 21:50:31,,150,100,0.05,0.05,256,4,0.2,8,False,0.2,0.2,2024,,0.5,1.0,10.0,10,0.19648897647857666,1.1020666360855103,0.000690421205945313,6.94972368364688e-06,0.02264644391834736,0.11484687775373459
70,2025-07-28 21:51:30,,150,100,0.05,0.05,256,16,0.2,8,False,0.2,0.2,2024,,0.5,1.0,10.0,10,0.19240890443325043,1.2472269535064697,0.005348758306354284,1.2974246601515915e-05,0.04162875935435295,0.15111517906188965
71,2025-07-28 21:52:35,,150,100,0.05,0.05,256,4,0.2,8,False,0.2,0.2,2024,,0.5,1.0,10.0,10,0.19978070259094238,1.269774317741394,0.0041031441651284695,8.146899745042901e-06,0.024381572380661964,0.11819281429052353
72,2025-07-28 21:53:31,,150,100,0.05,0.05,256,4,0.2,8,False,0.2,0.2,2024,,0.5,1.0,10.0,10,0.20119771361351013,1.3822333812713623,0.013873213902115822,1.135386173700681e-05,0.022723747417330742,0.11446399986743927
73,2025-07-28 21:54:35,,150,100,0.05,0.05,256,4,0.2,10,False,0.2,0.2,2024,,0.5,1.0,10.0,10,0.19710387289524078,1.1265361309051514,0.0007742747548036277,8.442685611953493e-06,0.026565901935100555,0.12456346303224564
74,2025-07-28 21:56:09,,150,100,0.01,0.05,256,4,0.2,8,False,0.2,0.2,2024,,0.5,1.0,10.0,10,0.19524355232715607,1.227279782295227,0.03085736557841301,4.608798917615786e-05,0.09887463599443436,0.22620169818401337
75,2025-07-28 21:57:10,,150,100,0.05,0.05,256,4,0.2,8,False,0.2,0.2,2024,,0.5,1.0,10.0,10,0.1952032446861267,1.090776801109314,0.0017076375661417842,6.770114850951359e-06,0.023477455601096153,0.11662892252206802
76,2025-07-28 21:58:07,,150,100,0.05,0.05,256,4,0.2,8,False,0.2,0.2,2024,,0.5,1.0,10.0,10,0.2005133330821991,1.3606994152069092,0.003657444380223751,8.655673809698783e-06,0.023525290191173553,0.11709269881248474
77,2025-07-28 21:59:35,,150,100,0.005,0.05,256,4,0.2,1,False,0.2,0.2,2024,,0.5,1.0,10.0,10,0.2029096484184265,1.5851706266403198,0.001478007878176868,1.3259456864034291e-05,0.029013322666287422,0.12417106330394745
78,2025-07-28 22:00:51,,150,100,0.05,0.05,256,32,0.2,8,False,0.2,0.2,2024,,0.5,1.0,10.0,10,0.20090606808662415,2.0917654037475586,0.03424078971147537,6.385366577887908e-05,0.08426171541213989,0.21578148007392883
79,2025-07-28 22:01:52,,150,100,0.05,0.05,256,4,0.2,8,False,0.2,0.2,2024,,0.5,1.0,10.0,10,0.2035815566778183,1.4436367750167847,0.010826935060322285,1.0445364750921726e-05,0.022884758189320564,0.11516095697879791
80,2025-07-28 22:03:03,,150,100,0.05,0.05,256,8,0.2,8,False,0.2,0.2,2024,,0.5,1.0,10.0,10,0.1953715980052948,1.205913782119751,0.0009335672366432846,8.57985742186429e-06,0.025310812518000603,0.12003249675035477
81,2025-07-28 22:03:51,,150,100,0.05,0.05,256,8,0.2,8,False,0.2,0.2,2024,,0.5,1.0,10.0,10,0.2029208242893219,1.4411154985427856,0.002674509072676301,1.0278058653057087e-05,0.028036464005708694,0.1255062222480774
82,2025-07-28 22:04:44,,150,100,0.05,0.05,256,8,0.2,8,False,0.2,0.2,2024,,0.5,1.0,10.0,10,0.19950106739997864,1.3110121488571167,0.0013723528245463967,8.537983376299962e-06,0.026485323905944824,0.12218071520328522
83,2025-07-28 22:05:36,,150,100,0.05,0.05,256,4,0.2,8,False,0.2,0.2,2024,,0.5,1.0,10.0,10,0.19726479053497314,1.2012135982513428,0.0003731674805749208,7.636746886419132e-06,0.024977410212159157,0.1197599247097969
84,2025-07-28 22:06:32,,150,100,0.05,0.01,256,4,0.2,2,False,0.2,0.2,2024,,0.5,1.0,10.0,10,0.19577796757221222,1.1107145547866821,0.002212091814726591,7.934587301861029e-06,0.026403099298477173,0.1212647557258606
85,2025-07-28 22:08:39,,150,100,0.01,0.05,256,4,0.2,10,False,0.2,0.2,2024,,0.5,1.0,10.0,10,0.19856826961040497,1.5228556394577026,0.026531554758548737,5.0260565330972895e-05,0.12987565994262695,0.266355961561203
86,2025-07-28 22:09:33,,150,100,0.05,0.05,256,4,0.2,8,False,0.2,0.2,2024,,10,1.0,10.0,10,0.19523167610168457,1.0843125581741333,3.1717259844299406e-05,6.856669642729685e-06,0.022734612226486206,0.1152505949139595
87,2025-07-28 22:10:30,,150,100,0.05,0.05,256,4,0.2,8,False,0.2,0.2,2024,,10,1.0,10.0,10,0.19359883666038513,1.1532880067825317,0.0020339665934443474,7.0969335865811445e-06,0.023589352145791054,0.1163097396492958
88,2025-07-28 22:11:28,,150,100,0.1,0.1,256,4,0.2,8,False,0.2,0.2,2024,,10,1.0,10.0,10,0.19947409629821777,1.4551419019699097,0.0009006079053506255,1.2064192560501397e-05,0.03894253447651863,0.151083305478096
89,2025-07-28 22:13:28,,150,100,0.005,0.05,256,4,0.2,8,False,0.2,0.2,2024,,10,1.0,10.0,10,0.2007916420698166,1.5574942827224731,0.03164910525083542,4.8608424549456686e-05,0.11122125387191772,0.24393479526042938
90,2025-07-28 22:14:16,,150,100,0.05,0.05,256,4,0.2,1,False,0.2,0.2,2024,,10,1.0,10.0,10,0.1988898366689682,1.520530104637146,0.007770779076963663,1.4854727851343341e-05,0.028957532718777657,0.12558628618717194
91,2025-07-28 22:15:12,,150,100,0.05,0.05,256,4,0.2,8,False,0.2,0.2,2024,,10,1.0,10.0,10,0.19550199806690216,1.1045976877212524,0.008242007344961166,8.857803550199606e-06,0.023979369550943375,0.11678750067949295
92,2025-07-28 22:16:10,,150,100,0.05,0.05,256,4,0.2,8,False,0.2,0.2,2024,,10,1.0,10.0,10,0.1923287808895111,1.068160891532898,0.0065487646497786045,5.430343207990518e-06,0.023179640993475914,0.11582571268081665
93,2025-07-28 22:17:02,,150,100,0.05,0.05,256,4,0.2,8,False,0.2,0.2,2024,,10,1.0,10.0,10,0.19808882474899292,1.1579973697662354,0.008044288493692875,9.05461456568446e-06,0.023779872804880142,0.1163819283246994
94,2025-07-28 22:18:03,,150,100,0.05,0.05,256,4,0.2,8,False,0.2,0.2,2024,,10,1.0,10.0,10,0.19926804304122925,1.3255072832107544,0.008264432661235332,9.56085841608001e-06,0.02383193001151085,0.11726734787225723
95,2025-07-28 22:19:07,,150,100,0.05,0.05,256,16,0.2,8,False,0.2,0.2,2024,,10,1.0,10.0,10,0.19451338052749634,1.2188773155212402,0.008116204291582108,1.126009738072753e-05,0.03759460523724556,0.14385651051998138
96,2025-07-28 22:20:08,,150,100,0.05,0.01,256,4,0.2,8,False,0.2,0.2,2024,,10,1.0,10.0,10,0.1989743858575821,1.1743823289871216,0.004455920774489641,7.923585144453682e-06,0.023560285568237305,0.1163817048072815
97,2025-07-28 22:21:08,,150,100,0.05,0.01,256,4,0.2,2,False,0.2,0.2,2024,,10,1.0,10.0,10,0.17946094274520874,0.7709301710128784,0.010563578456640244,4.450456799531821e-06,0.02771124057471752,0.12371893227100372
98,2025-07-28 22:22:05,,150,100,0.05,0.01,256,4,0.2,8,False,0.2,0.2,2024,,10,1.0,10.0,10,0.1978650689125061,1.1515862941741943,0.0018801387632265687,6.879134616610827e-06,0.02251020446419716,0.11441610008478165
99,2025-07-28 22:22:53,,150,100,0.1,0.01,256,4,0.2,8,False,0.2,0.2,2024,,10,1.0,10.0,10,0.1956862360239029,1.1537322998046875,0.004419045988470316,1.136746141128242e-05,0.03901848569512367,0.15111711621284485
